普通小怪10000+ 普通精英30000+ 普通boss50000+ 精英XX100000+ 魔王XX200000+,角色ID,角色名,描述,动作,数据,半身像,"头像=INDEX([头像与BOSS对应关系.xlsx]Sheet1!$B:$B,MATCH(E3,[头像与BOSS对应关系.xlsx]Sheet1!$C:$C,0),0)",属性模版ID,AI ID,重量,跳跃,速度,击退次数保护,浮空次数保护,重量增加极限,不能浮空,击杀掉落,"符号显示高度=INDEX('[boss小怪身高.xlsx]Sheet1'!$B:$B,MATCH(E3,'[boss小怪身高.xlsx]Sheet1'!$A:$A,0),0)"
公会boss29级,50102029,猪魔 29级,,A0009,G0009,666,head_2009,102029,10022,10,0,10,15,10,5,1,,400
公会boss30级,50102030,猪魔 30级,,A0009,G0009,666,head_2009,102030,10022,10,0,10,15,10,5,1,,400
公会boss31级,50102031,猪魔 31级,,A0009,G0009,666,head_2009,102031,10022,10,0,10,15,10,5,1,,400
公会boss32级,50102032,猪魔 32级,,A0009,G0009,666,head_2009,102032,10022,10,0,10,15,10,5,1,,400
公会boss33级,50102033,猪魔 33级,,A0009,G0009,666,head_2009,102033,10022,10,0,10,15,10,5,1,,400
公会boss34级,50102034,猪魔 34级,,A0009,G0009,666,head_2009,102034,10022,10,0,10,15,10,5,1,,400
公会boss35级,50102035,猪魔 35级,,A0009,G0009,666,head_2009,102035,10022,10,0,10,15,10,5,1,,400
公会boss36级,50102036,猪魔 36级,,A0009,G0009,666,head_2009,102036,10022,10,0,10,15,10,5,1,,400
公会boss37级,50102037,猪魔 37级,,A0009,G0009,666,head_2009,102037,10022,10,0,10,15,10,5,1,,400
公会boss38级,50102038,猪魔 38级,,A0009,G0009,666,head_2009,102038,10022,10,0,10,15,10,5,1,,400
公会boss39级,50102039,猪魔 39级,,A0009,G0009,666,head_2009,102039,10022,10,0,10,15,10,5,1,,400
公会boss40级,50102040,猪魔 40级,,A0009,G0009,666,head_2009,102040,10022,10,0,10,15,10,5,1,,400
,,,,,,,,,,,,,,,,,,
财神1级,50103001,财神 1级,,Z0037,Z0037,666,head_caishen,103001,10032,10,0,13,15,10,5,,,155
财神2级,50103002,财神 2级,,Z0037,Z0037,666,head_caishen,103002,10032,10,0,13,15,10,5,,,155
财神3级,50103003,财神 3级,,Z0037,Z0037,666,head_caishen,103003,10032,10,0,13,15,10,5,,,155
财神4级,50103004,财神 4级,,Z0037,Z0037,666,head_caishen,103004,10032,10,0,13,15,10,5,,,155
财神5级,50103005,财神 5级,,Z0037,Z0037,666,head_caishen,103005,10032,10,0,13,15,10,5,,,155
财神6级,50103006,财神 6级,,Z0037,Z0037,666,head_caishen,103006,10032,10,0,13,15,10,5,,,155
财神7级,50103007,财神 7级,,Z0037,Z0037,666,head_caishen,103007,10032,10,0,13,15,10,5,,,155
财神8级,50103008,财神 8级,,Z0037,Z0037,666,head_caishen,103008,10032,10,0,13,15,10,5,,,155
财神9级,50103009,财神 9级,,Z0037,Z0037,666,head_caishen,103009,10032,10,0,13,15,10,5,,,155
财神10级,50103010,财神 10级,,Z0037,Z0037,666,head_caishen,103010,10032,10,0,13,15,10,5,,,155
财神11级,50103011,财神 11级,,Z0037,Z0037,666,head_caishen,103011,10032,10,0,13,15,10,5,,,155
财神12级,50103012,财神 12级,,Z0037,Z0037,666,head_caishen,103012,10032,10,0,13,15,10,5,,,155
财神13级,50103013,财神 13级,,Z0037,Z0037,666,head_caishen,103013,10032,10,0,13,15,10,5,,,155
财神14级,50103014,财神 14级,,Z0037,Z0037,666,head_caishen,103014,10032,10,0,13,15,10,5,,,155
财神15级,50103015,财神 15级,,Z0037,Z0037,666,head_caishen,103015,10032,10,0,13,15,10,5,,,155
财神16级,50103016,财神 16级,,Z0037,Z0037,666,head_caishen,103016,10032,10,0,13,15,10,5,,,155
财神17级,50103017,财神 17级,,Z0037,Z0037,666,head_caishen,103017,10032,10,0,13,15,10,5,,,155
财神18级,50103018,财神 18级,,Z0037,Z0037,666,head_caishen,103018,10032,10,0,13,15,10,5,,,155
财神19级,50103019,财神 19级,,Z0037,Z0037,666,head_caishen,103019,10032,10,0,13,15,10,5,,,155
财神20级,50103020,财神 20级,,Z0037,Z0037,666,head_caishen,103020,10032,10,0,13,15,10,5,,,155
财神21级,50103021,财神 21级,,Z0037,Z0037,666,head_caishen,103021,10032,10,0,13,15,10,5,,,155
财神22级,50103022,财神 22级,,Z0037,Z0037,666,head_caishen,103022,10032,10,0,13,15,10,5,,,155
财神23级,50103023,财神 23级,,Z0037,Z0037,666,head_caishen,103023,10032,10,0,13,15,10,5,,,155
财神24级,50103024,财神 24级,,Z0037,Z0037,666,head_caishen,103024,10032,10,0,13,15,10,5,,,155
财神25级,50103025,财神 25级,,Z0037,Z0037,666,head_caishen,103025,10032,10,0,13,15,10,5,,,155
财神26级,50103026,财神 26级,,Z0037,Z0037,666,head_caishen,103026,10032,10,0,13,15,10,5,,,155
财神27级,50103027,财神 27级,,Z0037,Z0037,666,head_caishen,103027,10032,10,0,13,15,10,5,,,155
财神28级,50103028,财神 28级,,Z0037,Z0037,666,head_caishen,103028,10032,10,0,13,15,10,5,,,155
财神29级,50103029,财神 29级,,Z0037,Z0037,666,head_caishen,103029,10032,10,0,13,15,10,5,,,155
财神30级,50103030,财神 30级,,Z0037,Z0037,666,head_caishen,103030,10032,10,0,13,15,10,5,,,155
财神31级,50103031,财神 31级,,Z0037,Z0037,666,head_caishen,103031,10032,10,0,13,15,10,5,,,155
财神32级,50103032,财神 32级,,Z0037,Z0037,666,head_caishen,103032,10032,10,0,13,15,10,5,,,155
财神33级,50103033,财神 33级,,Z0037,Z0037,666,head_caishen,103033,10032,10,0,13,15,10,5,,,155
财神34级,50103034,财神 34级,,Z0037,Z0037,666,head_caishen,103034,10032,10,0,13,15,10,5,,,155
财神35级,50103035,财神 35级,,Z0037,Z0037,666,head_caishen,103035,10032,10,0,13,15,10,5,,,155
财神36级,50103036,财神 36级,,Z0037,Z0037,666,head_caishen,103036,10032,10,0,13,15,10,5,,,155
财神37级,50103037,财神 37级,,Z0037,Z0037,666,head_caishen,103037,10032,10,0,13,15,10,5,,,155
财神38级,50103038,财神 38级,,Z0037,Z0037,666,head_caishen,103038,10032,10,0,13,15,10,5,,,155
财神39级,50103039,财神 39级,,Z0037,Z0037,666,head_caishen,103039,10032,10,0,13,15,10,5,,,155
财神40级,50103040,财神 40级,,Z0037,Z0037,666,head_caishen,103040,10032,10,0,13,15,10,5,,,155
财神41级,50103041,财神 41级,,Z0037,Z0037,666,head_caishen,103041,10032,10,0,13,15,10,5,,,155
财神42级,50103042,财神 42级,,Z0037,Z0037,666,head_caishen,103042,10032,10,0,13,15,10,5,,,155
财神43级,50103043,财神 43级,,Z0037,Z0037,666,head_caishen,103043,10032,10,0,13,15,10,5,,,155
财神44级,50103044,财神 44级,,Z0037,Z0037,666,head_caishen,103044,10032,10,0,13,15,10,5,,,155
财神45级,50103045,财神 45级,,Z0037,Z0037,666,head_caishen,103045,10032,10,0,13,15,10,5,,,155
财神46级,50103046,财神 46级,,Z0037,Z0037,666,head_caishen,103046,10032,10,0,13,15,10,5,,,155
财神47级,50103047,财神 47级,,Z0037,Z0037,666,head_caishen,103047,10032,10,0,13,15,10,5,,,155
财神48级,50103048,财神 48级,,Z0037,Z0037,666,head_caishen,103048,10032,10,0,13,15,10,5,,,155
财神49级,50103049,财神 49级,,Z0037,Z0037,666,head_caishen,103049,10032,10,0,13,15,10,5,,,155
财神50级,50103050,财神 50级,,Z0037,Z0037,666,head_caishen,103050,10032,10,0,13,15,10,5,,,155
财神51级,50103051,财神 51级,,Z0037,Z0037,666,head_caishen,103051,10032,10,0,13,15,10,5,,,155
财神52级,50103052,财神 52级,,Z0037,Z0037,666,head_caishen,103052,10032,10,0,13,15,10,5,,,155
财神53级,50103053,财神 53级,,Z0037,Z0037,666,head_caishen,103053,10032,10,0,13,15,10,5,,,155
财神54级,50103054,财神 54级,,Z0037,Z0037,666,head_caishen,103054,10032,10,0,13,15,10,5,,,155
财神55级,50103055,财神 55级,,Z0037,Z0037,666,head_caishen,103055,10032,10,0,13,15,10,5,,,155
财神56级,50103056,财神 56级,,Z0037,Z0037,666,head_caishen,103056,10032,10,0,13,15,10,5,,,155
财神57级,50103057,财神 57级,,Z0037,Z0037,666,head_caishen,103057,10032,10,0,13,15,10,5,,,155
财神58级,50103058,财神 58级,,Z0037,Z0037,666,head_caishen,103058,10032,10,0,13,15,10,5,,,155
财神59级,50103059,财神 59级,,Z0037,Z0037,666,head_caishen,103059,10032,10,0,13,15,10,5,,,155
财神60级,50103060,财神 60级,,Z0037,Z0037,666,head_caishen,103060,10032,10,0,13,15,10,5,,,155
财神61级,50103061,财神 61级,,Z0037,Z0037,666,head_caishen,103061,10032,10,0,13,15,10,5,,,155
财神62级,50103062,财神 62级,,Z0037,Z0037,666,head_caishen,103062,10032,10,0,13,15,10,5,,,155
财神63级,50103063,财神 63级,,Z0037,Z0037,666,head_caishen,103063,10032,10,0,13,15,10,5,,,155
财神64级,50103064,财神 64级,,Z0037,Z0037,666,head_caishen,103064,10032,10,0,13,15,10,5,,,155
财神65级,50103065,财神 65级,,Z0037,Z0037,666,head_caishen,103065,10032,10,0,13,15,10,5,,,155
财神66级,50103066,财神 66级,,Z0037,Z0037,666,head_caishen,103066,10032,10,0,13,15,10,5,,,155
财神67级,50103067,财神 67级,,Z0037,Z0037,666,head_caishen,103067,10032,10,0,13,15,10,5,,,155
财神68级,50103068,财神 68级,,Z0037,Z0037,666,head_caishen,103068,10032,10,0,13,15,10,5,,,155
财神69级,50103069,财神 69级,,Z0037,Z0037,666,head_caishen,103069,10032,10,0,13,15,10,5,,,155
财神70级,50103070,财神 70级,,Z0037,Z0037,666,head_caishen,103070,10032,10,0,13,15,10,5,,,155
财神71级,50103071,财神 71级,,Z0037,Z0037,666,head_caishen,103071,10032,10,0,13,15,10,5,,,155
财神72级,50103072,财神 72级,,Z0037,Z0037,666,head_caishen,103072,10032,10,0,13,15,10,5,,,155
财神73级,50103073,财神 73级,,Z0037,Z0037,666,head_caishen,103073,10032,10,0,13,15,10,5,,,155
财神74级,50103074,财神 74级,,Z0037,Z0037,666,head_caishen,103074,10032,10,0,13,15,10,5,,,155
财神75级,50103075,财神 75级,,Z0037,Z0037,666,head_caishen,103075,10032,10,0,13,15,10,5,,,155
财神76级,50103076,财神 76级,,Z0037,Z0037,666,head_caishen,103076,10032,10,0,13,15,10,5,,,155
财神77级,50103077,财神 77级,,Z0037,Z0037,666,head_caishen,103077,10032,10,0,13,15,10,5,,,155
财神78级,50103078,财神 78级,,Z0037,Z0037,666,head_caishen,103078,10032,10,0,13,15,10,5,,,155
财神79级,50103079,财神 79级,,Z0037,Z0037,666,head_caishen,103079,10032,10,0,13,15,10,5,,,155
财神80级,50103080,财神 80级,,Z0037,Z0037,666,head_caishen,103080,10032,10,0,13,15,10,5,,,155
财神81级,50103081,财神 81级,,Z0037,Z0037,666,head_caishen,103081,10032,10,0,13,15,10,5,,,155
财神82级,50103082,财神 82级,,Z0037,Z0037,666,head_caishen,103082,10032,10,0,13,15,10,5,,,155
财神83级,50103083,财神 83级,,Z0037,Z0037,666,head_caishen,103083,10032,10,0,13,15,10,5,,,155
财神84级,50103084,财神 84级,,Z0037,Z0037,666,head_caishen,103084,10032,10,0,13,15,10,5,,,155
财神85级,50103085,财神 85级,,Z0037,Z0037,666,head_caishen,103085,10032,10,0,13,15,10,5,,,155
财神86级,50103086,财神 86级,,Z0037,Z0037,666,head_caishen,103086,10032,10,0,13,15,10,5,0,,155
财神87级,50103087,财神 87级,,Z0037,Z0037,666,head_caishen,103087,10032,10,0,13,15,10,5,0,,155
财神88级,50103088,财神 88级,,Z0037,Z0037,666,head_caishen,103088,10032,10,0,13,15,10,5,0,,155
财神89级,50103089,财神 89级,,Z0037,Z0037,666,head_caishen,103089,10032,10,0,13,15,10,5,0,,155
财神90级,50103090,财神 90级,,Z0037,Z0037,666,head_caishen,103090,10032,10,0,13,15,10,5,0,,155
财神91级,50103091,财神 91级,,Z0037,Z0037,666,head_caishen,103091,10032,10,0,13,15,10,5,0,,155
财神92级,50103092,财神 92级,,Z0037,Z0037,666,head_caishen,103092,10032,10,0,13,15,10,5,0,,155
财神93级,50103093,财神 93级,,Z0037,Z0037,666,head_caishen,103093,10032,10,0,13,15,10,5,0,,155
财神94级,50103094,财神 94级,,Z0037,Z0037,666,head_caishen,103094,10032,10,0,13,15,10,5,0,,155
财神95级,50103095,财神 95级,,Z0037,Z0037,666,head_caishen,103095,10032,10,0,13,15,10,5,0,,155
财神96级,50103096,财神 96级,,Z0037,Z0037,666,head_caishen,103096,10032,10,0,13,15,10,5,0,,155
财神97级,50103097,财神 97级,,Z0037,Z0037,666,head_caishen,103097,10032,10,0,13,15,10,5,0,,155
财神98级,50103098,财神 98级,,Z0037,Z0037,666,head_caishen,103098,10032,10,0,13,15,10,5,0,,155
财神99级,50103099,财神 99级,,Z0037,Z0037,666,head_caishen,103099,10032,10,0,13,15,10,5,0,,155
财神100级,50103100,财神 100级,,Z0037,Z0037,666,head_caishen,103100,10032,10,0,13,15,10,5,0,,155
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40000111,,,,,,,,,,,,,,,,,
,40000112,,,,,,,,,,,,,,,,,
,40000113,,,,,,,,,,,,,,,,,
,40000114,,,,,,,,,,,,,,,,,
,40000115,,,,,,,,,,,,,,,,,
,40000116,,,,,,,,,,,,,,,,,
,40000171,,,,,,,,,,,,,,,,,
,40000172,,,,,,,,,,,,,,,,,
,40000173,,,,,,,,,,,,,,,,,
,40000174,,,,,,,,,,,,,,,,,
,40000175,,,,,,,,,,,,,,,,,
,40000176,,,,,,,,,,,,,,,,,
,40000181,,,,,,,,,,,,,,,,,
,40000182,,,,,,,,,,,,,,,,,
,40000183,,,,,,,,,,,,,,,,,
,40000184,,,,,,,,,,,,,,,,,
,40000185,,,,,,,,,,,,,,,,,
,40000186,,,,,,,,,,,,,,,,,
,40000191,,,,,,,,,,,,,,,,,
,40000192,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40000211,,,,,,,,,,,,,,,,,
,40000212,,,,,,,,,,,,,,,,,
,40000213,,,,,,,,,,,,,,,,,
,40000214,,,,,,,,,,,,,,,,,
,40000215,,,,,,,,,,,,,,,,,
,40000216,,,,,,,,,,,,,,,,,
,40000271,,,,,,,,,,,,,,,,,
,40000272,,,,,,,,,,,,,,,,,
,40000273,,,,,,,,,,,,,,,,,
,40000274,,,,,,,,,,,,,,,,,
,40000275,,,,,,,,,,,,,,,,,
,40000276,,,,,,,,,,,,,,,,,
,40000281,,,,,,,,,,,,,,,,,
,40000282,,,,,,,,,,,,,,,,,
,40000283,,,,,,,,,,,,,,,,,
,40000284,,,,,,,,,,,,,,,,,
,40000285,,,,,,,,,,,,,,,,,
,40000286,,,,,,,,,,,,,,,,,
,40000291,,,,,,,,,,,,,,,,,
,40000292,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40000311,,,,,,,,,,,,,,,,,
,40000312,,,,,,,,,,,,,,,,,
,40000313,,,,,,,,,,,,,,,,,
,40000314,,,,,,,,,,,,,,,,,
,40000315,,,,,,,,,,,,,,,,,
,40000316,,,,,,,,,,,,,,,,,
,40000371,,,,,,,,,,,,,,,,,
,40000372,,,,,,,,,,,,,,,,,
,40000373,,,,,,,,,,,,,,,,,
,40000374,,,,,,,,,,,,,,,,,
,40000375,,,,,,,,,,,,,,,,,
,40000376,,,,,,,,,,,,,,,,,
,40000381,,,,,,,,,,,,,,,,,
,40000382,,,,,,,,,,,,,,,,,
,40000383,,,,,,,,,,,,,,,,,
,40000384,,,,,,,,,,,,,,,,,
,40000385,,,,,,,,,,,,,,,,,
,40000386,,,,,,,,,,,,,,,,,
,40000391,,,,,,,,,,,,,,,,,
,40000392,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40000411,,,,,,,,,,,,,,,,,
,40000412,,,,,,,,,,,,,,,,,
,40000413,,,,,,,,,,,,,,,,,
,40000414,,,,,,,,,,,,,,,,,
,40000415,,,,,,,,,,,,,,,,,
,40000416,,,,,,,,,,,,,,,,,
,40000471,,,,,,,,,,,,,,,,,
,40000472,,,,,,,,,,,,,,,,,
,40000473,,,,,,,,,,,,,,,,,
,40000474,,,,,,,,,,,,,,,,,
,40000475,,,,,,,,,,,,,,,,,
,40000476,,,,,,,,,,,,,,,,,
,40000481,,,,,,,,,,,,,,,,,
,40000482,,,,,,,,,,,,,,,,,
,40000483,,,,,,,,,,,,,,,,,
,40000484,,,,,,,,,,,,,,,,,
,40000485,,,,,,,,,,,,,,,,,
,40000486,,,,,,,,,,,,,,,,,
,40000491,,,,,,,,,,,,,,,,,
,40000492,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40000511,,,,,,,,,,,,,,,,,
,40000512,,,,,,,,,,,,,,,,,
,40000513,,,,,,,,,,,,,,,,,
,40000514,,,,,,,,,,,,,,,,,
,40000515,,,,,,,,,,,,,,,,,
,40000516,,,,,,,,,,,,,,,,,
,40000571,,,,,,,,,,,,,,,,,
,40000572,,,,,,,,,,,,,,,,,
,40000573,,,,,,,,,,,,,,,,,
,40000574,,,,,,,,,,,,,,,,,
,40000575,,,,,,,,,,,,,,,,,
,40000576,,,,,,,,,,,,,,,,,
,40000581,,,,,,,,,,,,,,,,,
,40000582,,,,,,,,,,,,,,,,,
,40000583,,,,,,,,,,,,,,,,,
,40000584,,,,,,,,,,,,,,,,,
,40000585,,,,,,,,,,,,,,,,,
,40000586,,,,,,,,,,,,,,,,,
,40000591,,,,,,,,,,,,,,,,,
,40000592,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40000611,,,,,,,,,,,,,,,,,
,40000612,,,,,,,,,,,,,,,,,
,40000613,,,,,,,,,,,,,,,,,
,40000614,,,,,,,,,,,,,,,,,
,40000615,,,,,,,,,,,,,,,,,
,40000616,,,,,,,,,,,,,,,,,
,40000671,,,,,,,,,,,,,,,,,
,40000672,,,,,,,,,,,,,,,,,
,40000673,,,,,,,,,,,,,,,,,
,40000674,,,,,,,,,,,,,,,,,
,40000675,,,,,,,,,,,,,,,,,
,40000676,,,,,,,,,,,,,,,,,
,40000681,,,,,,,,,,,,,,,,,
,40000682,,,,,,,,,,,,,,,,,
,40000683,,,,,,,,,,,,,,,,,
,40000684,,,,,,,,,,,,,,,,,
,40000685,,,,,,,,,,,,,,,,,
,40000686,,,,,,,,,,,,,,,,,
,40000691,,,,,,,,,,,,,,,,,
,40000692,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40000711,,,,,,,,,,,,,,,,,
,40000712,,,,,,,,,,,,,,,,,
,40000713,,,,,,,,,,,,,,,,,
,40000714,,,,,,,,,,,,,,,,,
,40000715,,,,,,,,,,,,,,,,,
,40000716,,,,,,,,,,,,,,,,,
,40000771,,,,,,,,,,,,,,,,,
,40000772,,,,,,,,,,,,,,,,,
,40000773,,,,,,,,,,,,,,,,,
,40000774,,,,,,,,,,,,,,,,,
,40000775,,,,,,,,,,,,,,,,,
,40000776,,,,,,,,,,,,,,,,,
,40000781,,,,,,,,,,,,,,,,,
,40000782,,,,,,,,,,,,,,,,,
,40000783,,,,,,,,,,,,,,,,,
,40000784,,,,,,,,,,,,,,,,,
,40000785,,,,,,,,,,,,,,,,,
,40000786,,,,,,,,,,,,,,,,,
,40000791,,,,,,,,,,,,,,,,,
,40000792,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40000811,,,,,,,,,,,,,,,,,
,40000812,,,,,,,,,,,,,,,,,
,40000813,,,,,,,,,,,,,,,,,
,40000814,,,,,,,,,,,,,,,,,
,40000815,,,,,,,,,,,,,,,,,
,40000816,,,,,,,,,,,,,,,,,
,40000871,,,,,,,,,,,,,,,,,
,40000872,,,,,,,,,,,,,,,,,
,40000873,,,,,,,,,,,,,,,,,
,40000874,,,,,,,,,,,,,,,,,
,40000875,,,,,,,,,,,,,,,,,
,40000876,,,,,,,,,,,,,,,,,
,40000881,,,,,,,,,,,,,,,,,
,40000882,,,,,,,,,,,,,,,,,
,40000883,,,,,,,,,,,,,,,,,
,40000884,,,,,,,,,,,,,,,,,
,40000885,,,,,,,,,,,,,,,,,
,40000886,,,,,,,,,,,,,,,,,
,40000891,,,,,,,,,,,,,,,,,
,40000892,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40000911,,,,,,,,,,,,,,,,,
,40000912,,,,,,,,,,,,,,,,,
,40000913,,,,,,,,,,,,,,,,,
,40000914,,,,,,,,,,,,,,,,,
,40000915,,,,,,,,,,,,,,,,,
,40000916,,,,,,,,,,,,,,,,,
,40000971,,,,,,,,,,,,,,,,,
,40000972,,,,,,,,,,,,,,,,,
,40000973,,,,,,,,,,,,,,,,,
,40000974,,,,,,,,,,,,,,,,,
,40000975,,,,,,,,,,,,,,,,,
,40000976,,,,,,,,,,,,,,,,,
,40000981,,,,,,,,,,,,,,,,,
,40000982,,,,,,,,,,,,,,,,,
,40000983,,,,,,,,,,,,,,,,,
,40000984,,,,,,,,,,,,,,,,,
,40000985,,,,,,,,,,,,,,,,,
,40000986,,,,,,,,,,,,,,,,,
,40000991,,,,,,,,,,,,,,,,,
,40000992,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40001011,,,,,,,,,,,,,,,,,
,40001012,,,,,,,,,,,,,,,,,
,40001013,,,,,,,,,,,,,,,,,
,40001014,,,,,,,,,,,,,,,,,
,40001015,,,,,,,,,,,,,,,,,
,40001016,,,,,,,,,,,,,,,,,
,40001071,,,,,,,,,,,,,,,,,
,40001072,,,,,,,,,,,,,,,,,
,40001073,,,,,,,,,,,,,,,,,
,40001074,,,,,,,,,,,,,,,,,
,40001075,,,,,,,,,,,,,,,,,
,40001076,,,,,,,,,,,,,,,,,
,40001081,,,,,,,,,,,,,,,,,
,40001082,,,,,,,,,,,,,,,,,
,40001083,,,,,,,,,,,,,,,,,
,40001084,,,,,,,,,,,,,,,,,
,40001085,,,,,,,,,,,,,,,,,
,40001086,,,,,,,,,,,,,,,,,
,40001091,,,,,,,,,,,,,,,,,
,40001092,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40001111,,,,,,,,,,,,,,,,,
,40001112,,,,,,,,,,,,,,,,,
,40001113,,,,,,,,,,,,,,,,,
,40001114,,,,,,,,,,,,,,,,,
,40001115,,,,,,,,,,,,,,,,,
,40001116,,,,,,,,,,,,,,,,,
,40001171,,,,,,,,,,,,,,,,,
,40001172,,,,,,,,,,,,,,,,,
,40001173,,,,,,,,,,,,,,,,,
,40001174,,,,,,,,,,,,,,,,,
,40001175,,,,,,,,,,,,,,,,,
,40001176,,,,,,,,,,,,,,,,,
,40001181,,,,,,,,,,,,,,,,,
,40001182,,,,,,,,,,,,,,,,,
,40001183,,,,,,,,,,,,,,,,,
,40001184,,,,,,,,,,,,,,,,,
,40001185,,,,,,,,,,,,,,,,,
,40001186,,,,,,,,,,,,,,,,,
,40001191,,,,,,,,,,,,,,,,,
,40001192,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40001211,,,,,,,,,,,,,,,,,
,40001212,,,,,,,,,,,,,,,,,
,40001213,,,,,,,,,,,,,,,,,
,40001214,,,,,,,,,,,,,,,,,
,40001215,,,,,,,,,,,,,,,,,
,40001216,,,,,,,,,,,,,,,,,
,40001271,,,,,,,,,,,,,,,,,
,40001272,,,,,,,,,,,,,,,,,
,40001273,,,,,,,,,,,,,,,,,
,40001274,,,,,,,,,,,,,,,,,
,40001275,,,,,,,,,,,,,,,,,
,40001276,,,,,,,,,,,,,,,,,
,40001281,,,,,,,,,,,,,,,,,
,40001282,,,,,,,,,,,,,,,,,
,40001283,,,,,,,,,,,,,,,,,
,40001284,,,,,,,,,,,,,,,,,
,40001285,,,,,,,,,,,,,,,,,
,40001286,,,,,,,,,,,,,,,,,
,40001291,,,,,,,,,,,,,,,,,
,40001292,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40001311,,,,,,,,,,,,,,,,,
,40001312,,,,,,,,,,,,,,,,,
,40001313,,,,,,,,,,,,,,,,,
,40001314,,,,,,,,,,,,,,,,,
,40001315,,,,,,,,,,,,,,,,,
,40001316,,,,,,,,,,,,,,,,,
,40001371,,,,,,,,,,,,,,,,,
,40001372,,,,,,,,,,,,,,,,,
,40001373,,,,,,,,,,,,,,,,,
,40001374,,,,,,,,,,,,,,,,,
,40001375,,,,,,,,,,,,,,,,,
,40001376,,,,,,,,,,,,,,,,,
,40001381,,,,,,,,,,,,,,,,,
,40001382,,,,,,,,,,,,,,,,,
,40001383,,,,,,,,,,,,,,,,,
,40001384,,,,,,,,,,,,,,,,,
,40001385,,,,,,,,,,,,,,,,,
,40001386,,,,,,,,,,,,,,,,,
,40001391,,,,,,,,,,,,,,,,,
,40001392,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40001411,,,,,,,,,,,,,,,,,
,40001412,,,,,,,,,,,,,,,,,
,40001413,,,,,,,,,,,,,,,,,
,40001414,,,,,,,,,,,,,,,,,
,40001415,,,,,,,,,,,,,,,,,
,40001416,,,,,,,,,,,,,,,,,
,40001471,,,,,,,,,,,,,,,,,
,40001472,,,,,,,,,,,,,,,,,
,40001473,,,,,,,,,,,,,,,,,
,40001474,,,,,,,,,,,,,,,,,
,40001475,,,,,,,,,,,,,,,,,
,40001476,,,,,,,,,,,,,,,,,
,40001481,,,,,,,,,,,,,,,,,
,40001482,,,,,,,,,,,,,,,,,
,40001483,,,,,,,,,,,,,,,,,
,40001484,,,,,,,,,,,,,,,,,
,40001485,,,,,,,,,,,,,,,,,
,40001486,,,,,,,,,,,,,,,,,
,40001491,,,,,,,,,,,,,,,,,
,40001492,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40001511,,,,,,,,,,,,,,,,,
,40001512,,,,,,,,,,,,,,,,,
,40001513,,,,,,,,,,,,,,,,,
,40001514,,,,,,,,,,,,,,,,,
,40001515,,,,,,,,,,,,,,,,,
,40001516,,,,,,,,,,,,,,,,,
,40001571,,,,,,,,,,,,,,,,,
,40001572,,,,,,,,,,,,,,,,,
,40001573,,,,,,,,,,,,,,,,,
,40001574,,,,,,,,,,,,,,,,,
,40001575,,,,,,,,,,,,,,,,,
,40001576,,,,,,,,,,,,,,,,,
,40001581,,,,,,,,,,,,,,,,,
,40001582,,,,,,,,,,,,,,,,,
,40001583,,,,,,,,,,,,,,,,,
,40001584,,,,,,,,,,,,,,,,,
,40001585,,,,,,,,,,,,,,,,,
,40001586,,,,,,,,,,,,,,,,,
,40001591,,,,,,,,,,,,,,,,,
,40001592,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,40001611,,,,,,,,,,,,,,,,,
,40001612,,,,,,,,,,,,,,,,,
,40001613,,,,,,,,,,,,,,,,,
,40001614,,,,,,,,,,,,,,,,,
,40001615,,,,,,,,,,,,,,,,,
,40001616,,,,,,,,,,,,,,,,,
,40001671,,,,,,,,,,,,,,,,,
,40001672,,,,,,,,,,,,,,,,,
,40001673,,,,,,,,,,,,,,,,,
,40001674,,,,,,,,,,,,,,,,,
,40001675,,,,,,,,,,,,,,,,,
,40001676,,,,,,,,,,,,,,,,,
,40001681,,,,,,,,,,,,,,,,,
,40001682,,,,,,,,,,,,,,,,,
,40001683,,,,,,,,,,,,,,,,,
,40001684,,,,,,,,,,,,,,,,,
,40001685,,,,,,,,,,,,,,,,,
,40001686,,,,,,,,,,,,,,,,,
,40001691,,,,,,,,,,,,,,,,,
